EPOCH_TIME_yyyy-mm-ddThh:mm:ss.sssZ,Ion_Density_n_cc,Ion_Velocity_km_s
 2019-08-27T13:25:57.951Z,5.91,453.7
 2019-08-27T13:28:15.893Z,5.38,457.9
 2019-08-27T13:30:33.836Z,5.73,471.9
 2019-08-27T13:32:51.779Z,5.31,471.7
 2019-08-27T13:35:09.721Z,4.88,455.5
 2019-08-27T13:37:27.664Z,4.93,449.5
 2019-08-27T13:39:45.607Z,4.7,467.8
 2019-08-27T13:42:03.550Z,4.79,462.9
 2019-08-27T13:44:21.492Z,5.4,446.9
 2019-08-27T13:46:39.435Z,5.08,452.3
 2019-08-27T13:48:57.378Z,5.49,459.6
 2019-08-27T13:51:15.321Z,5.48,462.6
 2019-08-27T13:53:33.264Z,5.84,467.9
 2019-08-27T13:55:51.206Z,5.21,471.9
 2019-08-27T13:58:09.149Z,5.88,477.8
 2019-08-27T14:00:27.092Z,6.42,474.6
 2019-08-27T14:02:45.035Z,6.04,450.1
 2019-08-27T14:05:02.978Z,6.33,448.8
 2019-08-27T14:07:20.920Z,6.28,446.8
 2019-08-27T14:09:38.863Z,5.89,448.4
 2019-08-27T14:11:56.806Z,5.93,444.9
 2019-08-27T14:14:14.749Z,5.98,454.3
 2019-08-27T14:16:32.692Z,6.77,451.8
 2019-08-27T14:18:50.635Z,7.57,458.4
 2019-08-27T14:21:08.578Z,8.1,449.7
 2019-08-27T14:23:26.520Z,7.74,437.1
 2019-08-27T14:25:44.463Z,7.54,444.3
 2019-08-27T14:28:02.406Z,7.69,460.7
 2019-08-27T14:30:20.349Z,7.79,452
 2019-08-27T14:32:38.292Z,8.23,442.1
 2019-08-27T14:34:56.235Z,8.09,451.3
 2019-08-27T14:37:14.178Z,7.44,455.5
 2019-08-27T14:39:32.121Z,8.36,456.3
 2019-08-27T14:41:50.064Z,7.87,449.2
 2019-08-27T14:44:08.007Z,7.32,445.9
 2019-08-27T14:46:25.950Z,7.41,459.6
 2019-08-27T14:48:43.893Z,7.67,438
 2019-08-27T14:51:01.836Z,7.67,437.9
 2019-08-27T14:53:19.779Z,8.1,435.5
 2019-08-27T14:55:37.721Z,7.86,441.9
 2019-08-27T14:57:55.664Z,7.84,431.2
 2019-08-27T15:00:13.607Z,7.82,436
 2019-08-27T15:02:31.550Z,8.7,445
 2019-08-27T15:04:49.493Z,8.68,446.8
 2019-08-27T15:07:07.436Z,8.67,443.9
 2019-08-27T15:09:25.379Z,8.63,443.1
 2019-08-27T15:11:43.322Z,8.74,443.4
 2019-08-27T15:14:01.265Z,8.82,441.8
 2019-08-27T15:16:19.208Z,8.77,443.6
 2019-08-27T15:18:37.151Z,8.02,436.1
 2019-08-27T15:20:55.094Z,8.76,441
 2019-08-27T15:23:13.037Z,9.02,441
 2019-08-27T15:25:30.980Z,8.56,442.5
 2019-08-27T15:27:48.923Z,8.28,438.4
 2019-08-27T15:30:06.866Z,8.22,439.4
 2019-08-27T15:32:24.809Z,8.53,441.6
 2019-08-27T15:34:42.753Z,8.58,446.5
 2019-08-27T15:37:00.696Z,8.67,446.7
 2019-08-27T15:39:18.639Z,8.91,447.1
 2019-08-27T15:41:36.582Z,9.3,447
 2019-08-27T15:43:54.525Z,8.26,445.3
 2019-08-27T15:46:12.468Z,8.95,448.1
 2019-08-27T15:48:30.412Z,8.07,448.5
 2019-08-27T15:50:48.355Z,8.44,443
 2019-08-27T15:53:06.298Z,8.45,444.1
 2019-08-27T15:55:24.241Z,8.36,444.4
 2019-08-27T15:57:42.185Z,8.07,440.9
 2019-08-27T16:00:00.128Z,8.04,441.4
 2019-08-27T16:03:14.111Z,-1.00E+31,-1.00E+31
 2019-08-27T16:14:22.275Z,7.57,432.9
 2019-08-27T16:23:34.050Z,7.09,442.8
 2019-08-27T16:32:45.825Z,8.19,439.8
 2019-08-27T16:41:57.601Z,7.7,439.3
 2019-08-27T16:51:09.378Z,7.43,431.1
 2019-08-27T17:00:21.156Z,7.88,435
 2019-08-27T17:09:32.935Z,7.08,440.7
 2019-08-27T17:18:44.715Z,7.57,437.4
 2019-08-27T17:27:56.496Z,6.21,427.7
 2019-08-27T17:37:08.279Z,7.46,434.5
 2019-08-27T17:46:20.064Z,7.28,432.7
 2019-08-27T17:55:31.852Z,6.18,436.4
 2019-08-27T18:04:43.642Z,6.46,433.8
 2019-08-27T18:13:55.437Z,5.78,430
 2019-08-27T18:23:07.237Z,5.93,427.4
 2019-08-27T18:32:19.044Z,6.05,427.4
 2019-08-27T18:41:30.859Z,6.96,411
 2019-08-27T18:50:42.679Z,6.26,417.4
 2019-08-27T18:59:54.493Z,5.19,414.2
 2019-08-27T19:09:06.713Z,0,80.2
 2019-08-27T19:18:18.932Z,0.01,90.5
 2019-08-27T19:27:31.151Z,0.02,355.3
 2019-08-27T19:36:38.558Z,-1.00E+31,-1.00E+31
 2019-08-27T19:45:49.541Z,5.36,429.6
 2019-08-27T19:55:00.846Z,5.18,423.6
 2019-08-27T20:04:12.352Z,5.39,431.4
 2019-08-27T20:13:23.970Z,4.96,430.5
 2019-08-27T20:22:35.650Z,5.3,431.1
 2019-08-27T20:31:47.366Z,5.57,429.3
 2019-08-27T20:40:59.104Z,5.38,436.6
 2019-08-27T20:50:10.854Z,5.07,442.2
 2019-08-27T20:59:22.612Z,5.13,444.4
 2019-08-27T21:08:34.375Z,5.13,441.3
 2019-08-27T21:17:46.141Z,4.95,444.7
 2019-08-27T21:26:57.909Z,4.63,448.1
 2019-08-27T21:36:09.678Z,4.68,434.5
 2019-08-27T21:45:21.448Z,4.77,440.6
 2019-08-27T21:54:33.219Z,4.7,440.4
 2019-08-27T22:03:44.989Z,4.54,448.7
 2019-08-27T22:12:56.760Z,4.1,442
 2019-08-27T22:22:08.531Z,4.4,440
 2019-08-27T22:31:20.301Z,4.34,444.2
 2019-08-27T22:40:32.072Z,4.36,445.7
 2019-08-27T22:49:43.843Z,3.84,439.2
 2019-08-27T22:58:55.614Z,4.3,440
 2019-08-27T23:08:07.385Z,4.3,439.9
 2019-08-27T23:17:19.156Z,4.4,437.3
 2019-08-27T23:26:30.927Z,4.15,437.2
 2019-08-27T23:35:42.698Z,3.68,438.6
 2019-08-27T23:44:54.469Z,3.98,435.2
 2019-08-27T23:54:06.239Z,3.77,434
 2019-08-28T00:03:18.010Z,4.1,431
 2019-08-28T00:12:29.781Z,3.38,442.3
 2019-08-28T00:21:41.552Z,3.71,440.5
 2019-08-28T00:30:53.323Z,3.58,445.7
 2019-08-28T00:40:05.094Z,3.65,443.6
 2019-08-28T00:49:16.864Z,3.86,445.1
 2019-08-28T00:58:28.635Z,3.12,448.6
 2019-08-28T01:07:40.406Z,3.87,441.8
 2019-08-28T01:16:52.176Z,3.83,447.3
 2019-08-28T01:26:03.947Z,3.65,445.8
 2019-08-28T01:35:15.718Z,4.21,451.8
 2019-08-28T01:44:27.489Z,3.08,461
 2019-08-28T01:53:39.260Z,3.5,472.8
 2019-08-28T02:02:51.031Z,3.33,474.7
 2019-08-28T02:12:02.802Z,3.71,463.6
 2019-08-28T02:21:14.572Z,2.65,456
 2019-08-28T02:30:26.343Z,3.22,457
 2019-08-28T02:39:38.114Z,2.87,455.6
 2019-08-28T02:48:49.885Z,2.65,475.4
 2019-08-28T02:58:01.655Z,2.67,462.6
 2019-08-28T03:07:13.426Z,2.82,465.9
 2019-08-28T03:16:25.197Z,2.3,458.8
 2019-08-28T03:25:36.967Z,2.84,465.8
 2019-08-28T03:34:48.738Z,2.57,471.7
 2019-08-28T03:44:00.509Z,2.49,469.3
 2019-08-28T03:53:12.279Z,2.53,462
 2019-08-28T04:02:24.050Z,2.73,473.2
 2019-08-28T04:11:35.821Z,2.74,479.2
 2019-08-28T04:20:47.592Z,2.8,494.3
 2019-08-28T04:29:59.363Z,3.19,502.9
 2019-08-28T04:39:11.134Z,2.98,479.7
 2019-08-28T04:48:22.904Z,2.73,475.7
 2019-08-28T04:57:34.675Z,2.77,483.5
 2019-08-28T05:06:46.446Z,2.59,480.9
 2019-08-28T05:15:58.217Z,2.85,488.8
 2019-08-28T05:25:09.988Z,3.07,487.1
 2019-08-28T05:34:21.759Z,2.92,483.9
 2019-08-28T05:43:33.530Z,2.97,492
 2019-08-28T05:52:45.300Z,2.91,492.9
 2019-08-28T06:01:57.071Z,2.61,480.2
 2019-08-28T06:11:08.842Z,2.65,487.4
 2019-08-28T06:20:20.613Z,2.81,482.9
 2019-08-28T06:29:32.385Z,3.04,502.8
 2019-08-28T06:38:44.156Z,2.53,490
 2019-08-28T06:47:55.927Z,2.96,489.1
 2019-08-28T06:57:07.698Z,2.91,489.5
 2019-08-28T07:06:19.469Z,2.77,488
 2019-08-28T07:15:31.240Z,2.71,493.1
 2019-08-28T07:24:43.011Z,2.96,496.4
 2019-08-28T07:33:54.782Z,2.78,500
 2019-08-28T07:43:06.553Z,3.13,494
 2019-08-28T07:52:18.324Z,2.46,492.6
 2019-08-28T08:01:30.095Z,2.92,487.3
 2019-08-28T08:10:41.866Z,2.63,488.1
 2019-08-28T08:19:53.638Z,2.18,481.3
 2019-08-28T08:29:05.409Z,2.31,483.3
 2019-08-28T08:38:17.180Z,2.36,487.1
 2019-08-28T08:47:28.952Z,2.34,488.1
 2019-08-28T08:56:40.723Z,2.28,488.5
 2019-08-28T09:06:09.737Z,2.27,487.6
 2019-08-28T09:08:27.680Z,2.38,488.3
 2019-08-28T09:10:45.623Z,2.34,482.2
 2019-08-28T09:13:03.566Z,2.45,476.6
 2019-08-28T09:15:21.509Z,2.43,483.1
 2019-08-28T09:17:39.451Z,2.41,481.6
 2019-08-28T09:19:57.394Z,2.32,482.9
 2019-08-28T09:22:15.337Z,2.38,487
 2019-08-28T09:24:33.280Z,2.26,480.1
 2019-08-28T09:26:51.223Z,2.23,489.8
 2019-08-28T09:29:09.166Z,2.32,484.7
 2019-08-28T09:31:27.108Z,2.3,485.5
 2019-08-28T09:33:45.051Z,2.21,483.4
 2019-08-28T09:36:02.994Z,2.28,485.8
 2019-08-28T09:38:20.937Z,2.26,483.5
 2019-08-28T09:40:38.880Z,2.29,482.1
 2019-08-28T09:42:56.823Z,2.15,487
 2019-08-28T09:45:14.765Z,2.27,485.1
 2019-08-28T09:47:32.708Z,2.21,485.3
 2019-08-28T09:49:50.651Z,2.22,486.1
 2019-08-28T09:52:08.594Z,2.19,483.5
 2019-08-28T09:54:26.537Z,2.17,483.8
 2019-08-28T09:56:44.480Z,2.28,484.1
 2019-08-28T09:59:02.422Z,2.24,481
 2019-08-28T10:01:20.365Z,2.23,477.9
 2019-08-28T10:03:38.308Z,2.28,479.3
 2019-08-28T10:05:56.251Z,2.26,479.3
 2019-08-28T10:08:14.194Z,2.29,480.2
 2019-08-28T10:10:32.137Z,2.13,480.4
 2019-08-28T10:12:50.079Z,2.11,482.9
 2019-08-28T10:15:08.022Z,2.19,486.8
 2019-08-28T10:17:25.965Z,2.22,482.2
 2019-08-28T10:19:43.908Z,2.19,482.4
 2019-08-28T10:22:01.851Z,2.1,484.2
 2019-08-28T10:24:19.794Z,1.87,485.8
 2019-08-28T10:26:37.736Z,2.01,487
 2019-08-28T10:28:55.679Z,2.07,482.4
 2019-08-28T10:31:13.622Z,2.01,485
 2019-08-28T10:33:31.565Z,2.05,481.6
 2019-08-28T10:35:49.508Z,1.91,483.9
 2019-08-28T10:38:07.451Z,1.93,482.8
 2019-08-28T10:40:25.394Z,1.88,499.4
 2019-08-28T10:42:43.337Z,1.9,497.6
 2019-08-28T10:45:01.280Z,2.01,482.6
 2019-08-28T10:47:19.223Z,1.87,488.3
 2019-08-28T10:49:37.166Z,1.86,488
 2019-08-28T10:51:55.108Z,1.72,486.5
 2019-08-28T10:54:13.051Z,1.78,486.6
 2019-08-28T10:56:30.994Z,1.78,485.4
 2019-08-28T10:58:48.937Z,1.72,486.3
 2019-08-28T11:01:06.880Z,1.83,491.9
 2019-08-28T11:03:24.823Z,1.99,482.8
 2019-08-28T11:05:42.766Z,1.85,486.1
 2019-08-28T11:08:00.709Z,1.73,486.8
 2019-08-28T11:10:18.652Z,1.71,480.4
 2019-08-28T11:12:36.595Z,1.61,477.2
 2019-08-28T11:14:54.538Z,1.72,487.3
 2019-08-28T11:17:12.481Z,1.7,481.4
 2019-08-28T11:19:30.424Z,1.75,480.3
 2019-08-28T11:21:48.367Z,1.76,485
 2019-08-28T11:24:06.310Z,1.84,486
 2019-08-28T11:26:24.253Z,1.77,487.5
 2019-08-28T11:28:42.196Z,1.68,488.7
 2019-08-28T11:31:00.139Z,1.7,484.8
 2019-08-28T11:33:18.082Z,1.74,482.7
 2019-08-28T11:35:36.025Z,1.73,481.2
 2019-08-28T11:37:53.968Z,1.76,479.3
 2019-08-28T11:40:11.911Z,1.76,481.6
 2019-08-28T11:42:29.854Z,1.76,481.8
 2019-08-28T11:44:47.797Z,1.75,484.3
 2019-08-28T11:47:05.740Z,1.7,481.1
 2019-08-28T11:49:23.683Z,1.76,481.8
 2019-08-28T11:51:41.626Z,1.72,482
 2019-08-28T11:53:59.569Z,1.73,478.4
 2019-08-28T11:56:17.512Z,1.75,480.6
 2019-08-28T11:58:35.455Z,1.75,479.9
 2019-08-28T12:00:53.397Z,1.76,479.6
 2019-08-28T12:03:11.340Z,1.65,479.7
 2019-08-28T12:05:29.283Z,1.65,481.2
 2019-08-28T12:07:47.226Z,1.63,481
 2019-08-28T12:10:05.169Z,1.66,479.1
 2019-08-28T12:12:23.112Z,1.65,477.5
 2019-08-28T12:14:41.055Z,1.52,484.1
 2019-08-28T12:16:58.998Z,1.79,478.3
 2019-08-28T12:19:16.941Z,1.76,477.1
 2019-08-28T12:21:34.884Z,1.57,483
 2019-08-28T12:23:52.827Z,1.45,472.8
 2019-08-28T12:26:10.770Z,1.46,481.2
 2019-08-28T12:28:28.713Z,1.43,479.4
 2019-08-28T12:30:46.656Z,1.34,477.1
 2019-08-28T12:33:04.599Z,1.27,479.2
 2019-08-28T12:35:22.542Z,1.57,475
 2019-08-28T12:37:40.485Z,1.29,474.1
 2019-08-28T12:39:58.428Z,1.48,474.5
 2019-08-28T12:42:16.371Z,1.36,476.7
 2019-08-28T12:44:34.314Z,1.09,476.6
 2019-08-28T12:46:52.257Z,1.22,476.9
 2019-08-28T12:49:10.200Z,1.19,475.1
 2019-08-28T12:51:28.143Z,1.24,477.4
 2019-08-28T12:53:46.086Z,1.3,475.7
 2019-08-28T12:56:04.029Z,1.71,476
 2019-08-28T12:58:21.972Z,1.4,479.9
 2019-08-28T13:00:39.915Z,1.55,472.5
 2019-08-28T13:02:57.859Z,1.56,475.1
 2019-08-28T13:05:15.802Z,1.74,472.3
 2019-08-28T13:07:33.745Z,1.72,477.7
 2019-08-28T13:09:51.688Z,2.13,465.8
 2019-08-28T13:12:09.631Z,2.18,466.1
 2019-08-28T13:14:27.574Z,2.42,470.1
 2019-08-28T13:16:45.517Z,2.11,465.9
 2019-08-28T13:19:03.460Z,1.98,472.8
 2019-08-28T13:21:21.403Z,1.95,469.7
 2019-08-28T13:23:39.346Z,1.63,464.7
 2019-08-28T13:25:57.290Z,1.98,469.7
 2019-08-28T13:28:15.233Z,1.79,466.4
 2019-08-28T13:30:33.176Z,1.28,466.4
 2019-08-28T13:32:51.119Z,1.6,468.1
 2019-08-28T13:35:09.062Z,1.67,469.4
 2019-08-28T13:37:27.005Z,1.69,472.2
 2019-08-28T13:39:44.948Z,2.2,489.4
 2019-08-28T13:42:02.891Z,2.09,493
 2019-08-28T13:44:20.835Z,1.99,503.1
 2019-08-28T13:46:38.778Z,1.92,490.9
 2019-08-28T13:48:56.721Z,1.94,492.8
 2019-08-28T13:51:14.664Z,1.89,480.9
 2019-08-28T13:53:32.607Z,1.88,478.8
 2019-08-28T13:55:50.550Z,1.85,474.9
 2019-08-28T13:58:08.493Z,1.97,476.6
 2019-08-28T14:00:26.437Z,1.78,478.8
 2019-08-28T14:02:44.380Z,1.76,476.7
 2019-08-28T14:05:02.323Z,1.77,472.3
 2019-08-28T14:07:20.266Z,1.91,466.1
 2019-08-28T14:09:38.209Z,1.91,468.1
 2019-08-28T14:11:56.152Z,1.95,467.1
 2019-08-28T14:14:14.096Z,1.88,466.9
 2019-08-28T14:16:32.039Z,1.88,465.7
 2019-08-28T14:18:49.982Z,1.81,463.1
 2019-08-28T14:21:07.925Z,1.78,462.7
 2019-08-28T14:23:25.869Z,1.8,461.8
 2019-08-28T14:25:43.812Z,1.62,472.1
 2019-08-28T14:28:01.755Z,1.71,466.3
 2019-08-28T14:30:19.698Z,1.76,459
 2019-08-28T14:32:37.642Z,1.66,458.8
 2019-08-28T14:34:55.585Z,1.75,456
 2019-08-28T14:37:13.528Z,1.78,455.7
 2019-08-28T14:39:31.472Z,1.71,456.1
 2019-08-28T14:41:49.415Z,1.66,453
 2019-08-28T14:44:07.358Z,1.78,454.4
 2019-08-28T14:46:25.302Z,1.68,451.7
 2019-08-28T14:48:43.245Z,1.7,451.6
 2019-08-28T14:51:01.189Z,1.68,451.9
 2019-08-28T14:53:19.132Z,1.7,451.8
 2019-08-28T14:55:37.075Z,1.76,453.4
 2019-08-28T14:57:55.019Z,1.78,452.8
 2019-08-28T15:00:12.962Z,1.69,454.7
 2019-08-28T15:02:30.905Z,1.74,458
 2019-08-28T15:04:48.849Z,1.7,459.8
 2019-08-28T15:07:06.792Z,1.67,461.3
 2019-08-28T15:09:24.736Z,1.66,468.1
 2019-08-28T15:11:42.679Z,1.82,497.8
 2019-08-28T15:14:00.622Z,1.93,494.7
 2019-08-28T15:16:18.566Z,1.87,481.7
 2019-08-28T15:18:36.509Z,1.81,469.8
 2019-08-28T15:20:54.453Z,1.77,479.3
 2019-08-28T15:23:12.396Z,1.71,482.8
 2019-08-28T15:25:30.339Z,1.8,489.8
 2019-08-28T15:27:48.283Z,1.8,480.2
 2019-08-28T15:30:06.226Z,1.66,472
 2019-08-28T15:32:24.170Z,1.75,489.3
 2019-08-28T15:34:42.113Z,1.66,474.7
 2019-08-28T15:37:00.057Z,1.83,461.6
 2019-08-28T15:39:18.000Z,1.95,457
 2019-08-28T15:41:35.944Z,1.78,451.2
 2019-08-28T15:43:53.887Z,1.82,448.9
 2019-08-28T15:46:11.831Z,1.91,444.9
 2019-08-28T15:48:29.774Z,2.07,447
 2019-08-28T15:50:47.718Z,1.7,444.9
 2019-08-28T15:53:05.661Z,1.26,443
 2019-08-28T15:55:23.605Z,1.4,442.9
 2019-08-28T15:57:41.549Z,1.33,442.7
 2019-08-28T15:59:59.492Z,1.4,436.5
 2019-08-28T16:02:17.436Z,1.19,441.9
 2019-08-28T16:04:35.379Z,1.4,436.8
 2019-08-28T16:06:53.323Z,1.52,435.9
 2019-08-28T16:09:11.267Z,1.68,438.7
 2019-08-28T16:11:29.210Z,1.71,437.7
 2019-08-28T16:13:47.154Z,1.45,440.5
 2019-08-28T16:16:05.098Z,1.74,438.1
 2019-08-28T16:18:23.042Z,1.67,438.8
 2019-08-28T16:20:40.985Z,1.67,436
 2019-08-28T16:22:58.929Z,1.53,438.8
 2019-08-28T16:25:16.873Z,1.54,437.2
 2019-08-28T16:27:34.817Z,1.69,439.7
 2019-08-28T16:29:52.760Z,1.66,437.4
 2019-08-28T16:32:10.704Z,1.6,437
 2019-08-28T16:34:28.648Z,1.84,435.3
 2019-08-28T16:36:46.592Z,1.83,439.6
 2019-08-28T16:39:04.536Z,1.82,438.9
 2019-08-28T16:41:22.480Z,1.69,446.8
 2019-08-28T16:43:40.424Z,1.65,454.6
 2019-08-28T16:45:58.368Z,1.82,443.6
 2019-08-28T16:48:16.312Z,1.93,442.8
 2019-08-28T16:50:34.256Z,1.85,443.5
 2019-08-28T16:52:52.200Z,1.54,446.7
 2019-08-28T16:55:10.144Z,1.7,443.7
 2019-08-28T16:57:28.088Z,1.67,443.2
 2019-08-28T16:59:46.032Z,1.6,445.8
 2019-08-28T17:02:03.976Z,1.78,443.1
 2019-08-28T17:04:21.921Z,1.77,444
 2019-08-28T17:06:39.865Z,1.75,443.5
 2019-08-28T17:08:57.809Z,1.62,441.5
 2019-08-28T17:11:15.754Z,1.6,444.5
 2019-08-28T17:13:33.698Z,1.51,445.5
 2019-08-28T17:15:51.642Z,1.41,441.1
 2019-08-28T17:18:09.587Z,1.47,444.1
 2019-08-28T17:20:27.531Z,1.4,443.8
 2019-08-28T17:22:45.476Z,1.48,441.7
 2019-08-28T17:25:03.420Z,1.66,443.3
 2019-08-28T17:27:21.365Z,1.37,437.3
 2019-08-28T17:29:39.310Z,1.43,441.8
 2019-08-28T17:31:57.254Z,1.34,443.7
 2019-08-28T17:34:15.199Z,1.39,442
 2019-08-28T17:36:33.144Z,1.44,442.2
 2019-08-28T17:38:51.089Z,1.47,444.9
 2019-08-28T17:41:09.034Z,1.5,445.5
 2019-08-28T17:43:26.979Z,1.38,447.1
 2019-08-28T17:45:44.924Z,1.61,443.4
 2019-08-28T17:48:02.869Z,1.53,444.8
 2019-08-28T17:50:20.814Z,1.46,446.2
 2019-08-28T17:52:38.759Z,1.57,445.8
 2019-08-28T17:54:56.704Z,1.56,441.5
 2019-08-28T17:57:14.650Z,1.44,442.1
 2019-08-28T17:59:32.595Z,1.49,443.8
 2019-08-28T18:01:50.541Z,1.37,442.7
 2019-08-28T18:04:08.486Z,1.11,441.7
 2019-08-28T18:06:26.432Z,1.23,446.7
 2019-08-28T18:08:44.378Z,1.19,442.7
 2019-08-28T18:11:02.323Z,1.25,442.1
 2019-08-28T18:13:20.269Z,1.23,439
 2019-08-28T18:15:38.215Z,1.09,445.4
 2019-08-28T18:17:56.162Z,1.25,446.8
 2019-08-28T18:20:14.108Z,1.27,443.8
 2019-08-28T18:22:32.054Z,1.38,444.6
 2019-08-28T18:24:50.000Z,1.24,446.1
 2019-08-28T18:27:07.947Z,1.51,440.3
 2019-08-28T18:29:25.894Z,1.45,439.5
 2019-08-28T18:31:43.840Z,1.27,446
 2019-08-28T18:34:01.787Z,1.33,442
 2019-08-28T18:36:19.735Z,1.29,442.8
 2019-08-28T18:38:37.682Z,1.27,443.5
 2019-08-28T18:40:55.629Z,1.28,449.1
 2019-08-28T18:43:13.577Z,1.18,445.3
 2019-08-28T18:45:31.525Z,0.98,442.9
 2019-08-28T18:47:49.472Z,1,434.6
 2019-08-28T18:50:07.421Z,1.09,435.1
 2019-08-28T18:52:25.369Z,0.92,431.1
 2019-08-28T18:54:43.318Z,1.06,450.3
 2019-08-28T18:57:01.267Z,2.21,437.7
 2019-08-28T18:59:19.216Z,2.03,436.6
 2019-08-28T19:01:37.165Z,1.75,439
 2019-08-28T19:03:55.115Z,1.78,437.9
 2019-08-28T19:06:13.065Z,1.56,443.6
 2019-08-28T19:08:31.016Z,1.79,438.6
 2019-08-28T19:10:48.966Z,1.7,437.3
 2019-08-28T19:13:06.918Z,1.7,437.8
 2019-08-28T19:15:24.869Z,1.61,435.7
 2019-08-28T19:17:42.821Z,1.64,434.4
 2019-08-28T19:20:00.774Z,1.62,434.2
 2019-08-28T19:23:14.770Z,1.4,204.3
 2019-08-28T19:34:18.675Z,1.51,432.2
 2019-08-28T19:43:30.490Z,-1.00E+31,-1.00E+31
 2019-08-28T19:52:42.440Z,0.09,407.1
 2019-08-28T20:01:54.639Z,0.01,96
 2019-08-28T20:11:06.838Z,0.01,51.4
 2019-08-28T20:20:19.037Z,0.04,286.9
 2019-08-28T20:29:21.697Z,1.16,431.6
 2019-08-28T20:38:32.786Z,1.48,434.4
 2019-08-28T20:47:44.165Z,1.31,437
 2019-08-28T20:56:55.713Z,1.41,440.5
 2019-08-28T21:06:07.355Z,1.48,435.4
 2019-08-28T21:15:19.050Z,1.46,432.7
 2019-08-28T21:24:30.777Z,1.58,431.4
 2019-08-28T21:33:42.521Z,1.47,436.1
 2019-08-28T21:42:54.276Z,1.65,437.3
 2019-08-28T21:52:06.039Z,1.36,432.5
 2019-08-28T22:01:17.805Z,1.51,425.4
 2019-08-28T22:10:29.574Z,1.5,424.6
 2019-08-28T22:19:41.345Z,1.4,421.9
 2019-08-28T22:28:53.116Z,1.25,420.1
 2019-08-28T22:38:04.889Z,1.34,419.7
 2019-08-28T22:47:16.661Z,1.34,416.2
 2019-08-28T22:56:28.434Z,1.25,417.7
 2019-08-28T23:05:40.208Z,1.17,417.5
 2019-08-28T23:14:51.981Z,1.21,413
 2019-08-28T23:24:03.754Z,1.08,408.9
 2019-08-28T23:33:15.527Z,1.35,422.8
 2019-08-28T23:42:27.300Z,1.78,408.4
 2019-08-28T23:51:39.074Z,1.72,400.6
 2019-08-29T00:00:50.847Z,1.42,407.3
 2019-08-29T00:10:02.620Z,1.17,413.7
 2019-08-29T00:19:14.393Z,1.16,415.7
 2019-08-29T00:28:26.166Z,1.32,414.7
 2019-08-29T00:37:37.939Z,1.27,413.4
 2019-08-29T00:46:49.713Z,1.18,409.3
 2019-08-29T00:56:01.486Z,1.35,405.1
 2019-08-29T01:05:13.259Z,1.34,405
 2019-08-29T01:14:25.032Z,1.41,402
 2019-08-29T01:23:36.806Z,1.29,405
 2019-08-29T01:32:48.579Z,1.25,406.8
 2019-08-29T01:42:00.352Z,1.52,396.2
 2019-08-29T01:51:12.125Z,1.37,398.1
 2019-08-29T02:00:23.898Z,1.24,398.6
 2019-08-29T02:09:35.671Z,1.5,393.5
 2019-08-29T02:18:47.444Z,1.34,403.8
 2019-08-29T02:27:59.217Z,1.33,403.2
 2019-08-29T02:37:10.990Z,1.68,394.8
 2019-08-29T02:46:22.764Z,1.64,391.8
 2019-08-29T02:55:34.537Z,1.58,391.4
 2019-08-29T03:04:46.310Z,1.61,391.7
 2019-08-29T03:13:58.083Z,1.62,391.7
 2019-08-29T03:23:09.856Z,1.73,390.3
 2019-08-29T03:32:21.629Z,2.01,387.3
 2019-08-29T03:41:33.402Z,2.01,388
 2019-08-29T03:50:45.175Z,1.99,391.2
 2019-08-29T03:59:56.948Z,2.08,386.3
 2019-08-29T04:09:08.721Z,2.1,384.2
 2019-08-29T04:18:20.494Z,2.2,383.4
 2019-08-29T04:27:32.267Z,2.16,381.9
 2019-08-29T04:36:44.040Z,2.17,385.7
 2019-08-29T04:45:55.813Z,2.22,381.7
 2019-08-29T04:55:07.586Z,2.14,382.9
 2019-08-29T05:04:19.359Z,2.22,385.2
 2019-08-29T05:13:31.132Z,2.36,379.1
 2019-08-29T05:22:42.905Z,2.32,376.2
 2019-08-29T05:31:54.678Z,2.51,378.4
 2019-08-29T05:41:06.451Z,2.28,371.2
 2019-08-29T05:50:18.224Z,2.49,366.9
 2019-08-29T05:59:29.997Z,2.31,363.9
 2019-08-29T06:08:41.770Z,2.24,366.8
 2019-08-29T06:17:53.542Z,2.28,364.2
 2019-08-29T06:27:05.315Z,2.44,362.1
 2019-08-29T06:36:17.088Z,2.4,363.2
 2019-08-29T06:45:28.860Z,2.7,367.3
 2019-08-29T06:54:40.633Z,2.28,365.5
 2019-08-29T07:03:52.406Z,2.54,365.4
 2019-08-29T07:13:04.179Z,2.37,364.9
 2019-08-29T07:22:15.951Z,2.4,364.4
 2019-08-29T07:31:27.724Z,2.37,363.2
 2019-08-29T07:40:39.497Z,2.9,353.8
 2019-08-29T07:49:51.270Z,2.96,352.6
 2019-08-29T07:59:03.043Z,2.99,351.1
 2019-08-29T08:08:14.816Z,3.14,352.1
 2019-08-29T08:17:26.589Z,3.4,349.8
 2019-08-29T08:26:38.362Z,3.51,347.8
 2019-08-29T08:35:50.135Z,3.87,343
 2019-08-29T08:45:01.907Z,3.51,345.5
 2019-08-29T08:54:13.680Z,3.52,345.3
 2019-08-29T09:03:25.453Z,4.01,344.2
 2019-08-29T09:12:37.226Z,3.77,346.7
 2019-08-29T09:21:48.999Z,4.12,343.4
 2019-08-29T09:31:00.772Z,3.96,343.7
